Date_reported, Country_code, Country, WHO_region, New_cases, Cumulative_cases, New_deaths, Cumulative_deaths
2020-04-24,AR,Argentina,AMRO,0,0,0,0
2020-04-25,AR,Argentina,AMRO,0,0,0,0
2020-04-26,AR,Argentina,AMRO,0,0,0,0
2020-04-27,AR,Argentina,AMRO,0,0,0,0
2020-04-28,AR,Argentina,AMRO,0,0,0,0
2020-04-29,AR,Argentina,AMRO,0,0,0,0
2020-04-30,AR,Argentina,AMRO,0,0,0,0
2020-05-01,AR,Argentina,AMRO,0,0,0,0
2020-05-02,AR,Argentina,AMRO,0,0,0,0
2020-05-03,AR,Argentina,AMRO,0,0,0,0
2020-05-04,AR,Argentina,AMRO,0,0,0,0
2020-05-05,AR,Argentina,AMRO,0,0,0,0
2020-05-06,AR,Argentina,AMRO,0,0,0,0
2020-05-07,AR,Argentina,AMRO,0,0,0,0
2020-05-08,AR,Argentina,AMRO,0,0,0,0
2020-05-09,AR,Argentina,AMRO,0,0,0,0
2020-05-10,AR,Argentina,AMRO,0,0,0,0
2020-05-11,AR,Argentina,AMRO,0,0,0,0
2020-05-12,AR,Argentina,AMRO,0,0,0,0
2020-05-13,AR,Argentina,AMRO,0,0,0,0
2020-05-14,AR,Argentina,AMRO,0,0,0,0
2020-05-15,AR,Argentina,AMRO,0,0,0,0
2020-05-16,AR,Argentina,AMRO,0,0,0,0
2020-05-17,AR,Argentina,AMRO,0,0,0,0
2020-05-18,AR,Argentina,AMRO,0,0,0,0
2020-05-19,AR,Argentina,AMRO,0,0,0,0
2020-05-20,AR,Argentina,AMRO,0,0,0,0
2020-05-21,AR,Argentina,AMRO,0,0,0,0
2020-05-22,AR,Argentina,AMRO,0,0,0,0
2020-05-23,AR,Argentina,AMRO,0,0,0,0
2020-05-24,AR,Argentina,AMRO,0,0,0,0
2020-05-25,AR,Argentina,AMRO,0,0,0,0
2020-05-26,AR,Argentina,AMRO,0,0,0,0
2020-05-27,AR,Argentina,AMRO,0,0,0,0
2020-05-28,AR,Argentina,AMRO,0,0,0,0
2020-05-29,AR,Argentina,AMRO,0,0,0,0
2020-05-30,AR,Argentina,AMRO,0,0,0,0
2020-05-31,AR,Argentina,AMRO,0,0,0,0
2020-06-01,AR,Argentina,AMRO,0,0,0,0
2020-06-02,AR,Argentina,AMRO,0,0,0,0
2020-06-03,AR,Argentina,AMRO,0,0,0,0
2020-06-04,AR,Argentina,AMRO,0,0,0,0
2020-06-05,AR,Argentina,AMRO,0,0,0,0
2020-06-06,AR,Argentina,AMRO,0,0,0,0
2020-06-07,AR,Argentina,AMRO,0,0,0,0
2020-06-08,AR,Argentina,AMRO,0,0,0,0
2020-06-09,AR,Argentina,AMRO,0,0,0,0
2020-06-10,AR,Argentina,AMRO,0,0,0,0
2020-06-11,AR,Argentina,AMRO,0,0,0,0
2020-06-12,AR,Argentina,AMRO,0,0,0,0
2020-06-13,AR,Argentina,AMRO,0,0,0,0
2020-06-14,AR,Argentina,AMRO,0,0,0,0
2020-06-15,AR,Argentina,AMRO,0,0,0,0
2020-06-16,AR,Argentina,AMRO,0,0,0,0
2020-06-17,AR,Argentina,AMRO,0,0,0,0
2020-06-18,AR,Argentina,AMRO,0,0,0,0
2020-06-19,AR,Argentina,AMRO,0,0,0,0
2020-06-20,AR,Argentina,AMRO,0,0,0,0
2020-06-21,AR,Argentina,AMRO,0,0,0,0
2020-06-22,AR,Argentina,AMRO,0,0,0,0
2020-06-23,AR,Argentina,AMRO,0,0,0,0
2020-06-24,AR,Argentina,AMRO,0,0,0,0
2020-06-25,AR,Argentina,AMRO,0,0,0,0
2020-06-26,AR,Argentina,AMRO,0,0,0,0
2020-06-27,AR,Argentina,AMRO,0,0,0,0
2020-06-28,AR,Argentina,AMRO,0,0,0,0
2020-06-29,AR,Argentina,AMRO,0,0,0,0
2020-06-30,AR,Argentina,AMRO,0,0,0,0
2020-07-01,AR,Argentina,AMRO,0,0,0,0
2020-07-02,AR,Argentina,AMRO,0,0,0,0
2020-07-03,AR,Argentina,AMRO,0,0,0,0
2020-07-04,AR,Argentina,AMRO,0,0,0,0
2020-07-05,AR,Argentina,AMRO,0,0,0,0
2020-07-06,AR,Argentina,AMRO,0,0,0,0
2020-07-07,AR,Argentina,AMRO,0,0,0,0
2020-07-08,AR,Argentina,AMRO,0,0,0,0
2020-07-09,AR,Argentina,AMRO,0,0,0,0
2020-07-10,AR,Argentina,AMRO,0,0,0,0
2020-07-11,AR,Argentina,AMRO,0,0,0,0
2020-07-12,AR,Argentina,AMRO,0,0,0,0
2020-07-13,AR,Argentina,AMRO,0,0,0,0
2020-07-14,AR,Argentina,AMRO,0,0,0,0
2020-07-15,AR,Argentina,AMRO,0,0,0,0
2020-07-16,AR,Argentina,AMRO,0,0,0,0
2020-07-17,AR,Argentina,AMRO,0,0,0,0
2020-07-18,AR,Argentina,AMRO,0,0,0,0
2020-07-19,AR,Argentina,AMRO,0,0,0,0
2020-07-20,AR,Argentina,AMRO,0,0,0,0
2020-07-21,AR,Argentina,AMRO,0,0,0,0
2020-07-22,AR,Argentina,AMRO,0,0,0,0
2020-07-23,AR,Argentina,AMRO,0,0,0,0
2020-07-24,AR,Argentina,AMRO,0,0,0,0
2020-07-25,AR,Argentina,AMRO,0,0,0,0
2020-07-26,AR,Argentina,AMRO,0,0,0,0
2020-07-27,AR,Argentina,AMRO,0,0,0,0
2020-07-28,AR,Argentina,AMRO,0,0,0,0
2020-07-29,AR,Argentina,AMRO,0,0,0,0
2020-07-30,AR,Argentina,AMRO,0,0,0,0
2020-07-31,AR,Argentina,AMRO,0,0,0,0
2020-08-01,AR,Argentina,AMRO,0,0,0,0
2020-08-02,AR,Argentina,AMRO,0,0,0,0
2020-08-03,AR,Argentina,AMRO,0,0,0,0
2020-08-04,AR,Argentina,AMRO,0,0,0,0
2020-08-05,AR,Argentina,AMRO,0,0,0,0
2020-08-06,AR,Argentina,AMRO,0,0,0,0
2020-08-07,AR,Argentina,AMRO,0,0,0,0
2020-08-08,AR,Argentina,AMRO,0,0,0,0
2020-08-09,AR,Argentina,AMRO,0,0,0,0
2020-08-10,AR,Argentina,AMRO,0,0,0,0
2020-08-11,AR,Argentina,AMRO,0,0,0,0
2020-08-12,AR,Argentina,AMRO,0,0,0,0
2020-08-13,AR,Argentina,AMRO,0,0,0,0
2020-08-14,AR,Argentina,AMRO,0,0,0,0
2020-08-15,AR,Argentina,AMRO,0,0,0,0
2020-08-16,AR,Argentina,AMRO,0,0,0,0
2020-08-17,AR,Argentina,AMRO,0,0,0,0
2020-08-18,AR,Argentina,AMRO,0,0,0,0
2020-08-19,AR,Argentina,AMRO,0,0,0,0
2020-08-20,AR,Argentina,AMRO,0,0,0,0
2020-08-21,AR,Argentina,AMRO,0,0,0,0
2020-08-22,AR,Argentina,AMRO,0,0,0,0
2020-08-23,AR,Argentina,AMRO,0,0,0,0
2020-08-24,AR,Argentina,AMRO,0,0,0,0
2020-08-25,AR,Argentina,AMRO,0,0,0,0
2020-08-26,AR,Argentina,AMRO,0,0,0,0
2020-08-27,AR,Argentina,AMRO,0,0,0,0
2020-08-28,AR,Argentina,AMRO,0,0,0,0
2020-08-29,AR,Argentina,AMRO,0,0,0,0
2020-08-30,AR,Argentina,AMRO,0,0,0,0
2020-08-31,AR,Argentina,AMRO,0,0,0,0
2020-09-01,AR,Argentina,AMRO,0,0,0,0
2020-09-02,AR,Argentina,AMRO,0,0,0,0
2020-09-03,AR,Argentina,AMRO,0,0,0,0
2020-09-04,AR,Argentina,AMRO,0,0,0,0
2020-09-05,AR,Argentina,AMRO,0,0,0,0
2020-09-06,AR,Argentina,AMRO,0,0,0,0
2020-09-07,AR,Argentina,AMRO,0,0,0,0
2020-09-08,AR,Argentina,AMRO,0,0,0,0
2020-09-09,AR,Argentina,AMRO,0,0,0,0
2020-09-10,AR,Argentina,AMRO,0,0,0,0
2020-09-11,AR,Argentina,AMRO,0,0,0,0
2020-09-12,AR,Argentina,AMRO,0,0,0,0
2020-09-13,AR,Argentina,AMRO,0,0,0,0
2020-09-14,AR,Argentina,AMRO,0,0,0,0
2020-09-15,AR,Argentina,AMRO,0,0,0,0
2020-09-16,AR,Argentina,AMRO,0,0,0,0
2020-09-17,AR,Argentina,AMRO,0,0,0,0
2020-09-18,AR,Argentina,AMRO,0,0,0,0
2020-09-19,AR,Argentina,AMRO,0,0,0,0
2020-09-20,AR,Argentina,AMRO,0,0,0,0
2020-09-21,AR,Argentina,AMRO,0,0,0,0
2020-09-22,AR,Argentina,AMRO,0,0,0,0
2020-09-23,AR,Argentina,AMRO,0,0,0,0
2020-09-24,AR,Argentina,AMRO,0,0,0,0
2020-09-25,AR,Argentina,AMRO,0,0,0,0
2020-09-26,AR,Argentina,AMRO,0,0,0,0
2020-09-27,AR,Argentina,AMRO,0,0,0,0
2020-09-28,AR,Argentina,AMRO,0,0,0,0
2020-09-29,AR,Argentina,AMRO,0,0,0,0
2020-09-30,AR,Argentina,AMRO,0,0,0,0
2020-10-01,AR,Argentina,AMRO,0,0,0,0
2020-10-02,AR,Argentina,AMRO,0,0,0,0
2020-10-03,AR,Argentina,AMRO,0,0,0,0
2020-10-04,AR,Argentina,AMRO,0,0,0,0
2020-10-05,AR,Argentina,AMRO,0,0,0,0
2020-10-06,AR,Argentina,AMRO,0,0,0,0
2020-10-07,AR,Argentina,AMRO,0,0,0,0
2020-10-08,AR,Argentina,AMRO,0,0,0,0
