Date_reported, Country_code, Country, WHO_region, New_cases, Cumulative_cases, New_deaths, Cumulative_deaths
2020-01-03,IT,Italy,EURO,0,0,0,0
2020-01-04,IT,Italy,EURO,0,0,0,0
2020-01-05,IT,Italy,EURO,0,0,0,0
2020-01-06,IT,Italy,EURO,0,0,0,0
2020-01-07,IT,Italy,EURO,0,0,0,0
2020-01-08,IT,Italy,EURO,0,0,0,0
2020-01-09,IT,Italy,EURO,0,0,0,0
2020-01-10,IT,Italy,EURO,0,0,0,0
2020-01-11,IT,Italy,EURO,0,0,0,0
2020-01-12,IT,Italy,EURO,0,0,0,0
2020-01-13,IT,Italy,EURO,0,0,0,0
2020-01-14,IT,Italy,EURO,0,0,0,0
2020-01-15,IT,Italy,EURO,0,0,0,0
2020-01-16,IT,Italy,EURO,0,0,0,0
2020-01-17,IT,Italy,EURO,0,0,0,0
2020-01-18,IT,Italy,EURO,0,0,0,0
2020-01-19,IT,Italy,EURO,0,0,0,0
2020-01-20,IT,Italy,EURO,0,0,0,0
2020-01-21,IT,Italy,EURO,0,0,0,0
2020-01-22,IT,Italy,EURO,0,0,0,0
2020-01-23,IT,Italy,EURO,0,0,0,0
2020-01-24,IT,Italy,EURO,0,0,0,0
2020-01-25,IT,Italy,EURO,0,0,0,0
2020-01-26,IT,Italy,EURO,0,0,0,0
2020-01-27,IT,Italy,EURO,0,0,0,0
2020-01-28,IT,Italy,EURO,0,0,0,0
2020-01-29,IT,Italy,EURO,2,2,0,0
2020-01-30,IT,Italy,EURO,0,2,0,0
2020-01-31,IT,Italy,EURO,1,3,0,0
2020-02-01,IT,Italy,EURO,0,3,0,0
2020-02-02,IT,Italy,EURO,0,3,0,0
2020-02-03,IT,Italy,EURO,0,3,0,0
2020-02-04,IT,Italy,EURO,0,3,0,0
2020-02-05,IT,Italy,EURO,0,3,0,0
2020-02-06,IT,Italy,EURO,0,3,0,0
2020-02-07,IT,Italy,EURO,0,3,0,0
2020-02-08,IT,Italy,EURO,0,3,0,0
2020-02-09,IT,Italy,EURO,0,3,0,0
2020-02-10,IT,Italy,EURO,0,3,0,0
2020-02-11,IT,Italy,EURO,0,3,0,0
2020-02-12,IT,Italy,EURO,0,3,0,0
2020-02-13,IT,Italy,EURO,0,3,0,0
2020-02-14,IT,Italy,EURO,0,3,0,0
2020-02-15,IT,Italy,EURO,0,3,0,0
2020-02-16,IT,Italy,EURO,0,3,0,0
2020-02-17,IT,Italy,EURO,0,3,0,0
2020-02-18,IT,Italy,EURO,0,3,0,0
2020-02-19,IT,Italy,EURO,0,3,0,0
2020-02-20,IT,Italy,EURO,0,3,0,0
2020-02-21,IT,Italy,EURO,0,3,0,0
2020-02-22,IT,Italy,EURO,14,17,0,0
2020-02-23,IT,Italy,EURO,62,79,2,2
2020-02-24,IT,Italy,EURO,53,132,0,2
2020-02-25,IT,Italy,EURO,97,229,4,6
2020-02-26,IT,Italy,EURO,93,322,5,11
2020-02-27,IT,Italy,EURO,78,400,1,12
2020-02-28,IT,Italy,EURO,250,650,5,17
2020-02-29,IT,Italy,EURO,238,888,4,21
2020-03-01,IT,Italy,EURO,240,1128,8,29
2020-03-02,IT,Italy,EURO,561,1689,6,35
2020-03-03,IT,Italy,EURO,347,2036,17,52
2020-03-04,IT,Italy,EURO,466,2502,28,80
2020-03-05,IT,Italy,EURO,587,3089,27,107
2020-03-06,IT,Italy,EURO,769,3858,41,148
2020-03-07,IT,Italy,EURO,778,4636,49,197
2020-03-08,IT,Italy,EURO,1247,5883,36,233
2020-03-09,IT,Italy,EURO,1492,7375,133,366
2020-03-10,IT,Italy,EURO,1797,9172,98,464
2020-03-11,IT,Italy,EURO,977,10149,167,631
2020-03-12,IT,Italy,EURO,2313,12462,196,827
2020-03-13,IT,Italy,EURO,2651,15113,189,1016
2020-03-14,IT,Italy,EURO,2547,17660,252,1268
2020-03-15,IT,Italy,EURO,3497,21157,173,1441
2020-03-16,IT,Italy,EURO,2823,23980,370,1811
